entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
ALCALDIA MUNICIPAL DE BUGA,891380033,Valle del Cauca,Guadalajara De Buga,Territorial,Centralizada,CO1.REQ.3283762,SAMC-SOP-1500-1042-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),704246388,CO1.BDOS.3065664,CONSTRUCCION STAR  MAJA HIERRO (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),"CONSTRUCCION DEL SISTEMA DE TRATAMIENTO DE AGUAS RESIDUALES DOMESTICAS Y OBRAS COMPLEMENTARIAS, PARA EL SECTOR  MAJA HIERRO  PERTENECIENTE A LA VEREDA LA HONDA, EL CUAL INCLUYE AJUSTES DE ESTUDIOS Y DISEÑOS Y GESTION AMBIENTAL EN EL MUNICIPIO DE GUADALAJARA DE BUGA",Presentación de oferta,2022-08-26T00:00:00.000,2022-08-26T00:00:00.000,,,,,2022-08-26T00:00:00.000,195150747,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,2,Mes(es),2022-08-26T00:00:00.000,2022-08-26T00:00:00.000,2022-08-29T00:00:00.000,Guadalajara De Buga,ALCALDIA MUNICIPAL DE BUGA,15,15,59,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1425926,718719107,No Definido,Guadalajara De Buga,2022-10-03T00:00:00.000,195092033,ELIAS CARABALI GARCES,CONSORCIO PTAR MAJA HIERRO 2022,No Definido,V1.72121500,Cerrado,Obra,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3200148,704246388,Adjudicado
MUNICIPIO DE YOPAL...,891855017,Casanare,Yopal,Territorial,Centralizada,CO1.REQ.4717787,MYCA-OAJ-CD-080-2023,702445891,CO1.BDOS.4613036,APOYAR LA GESTION A LA OFICINA ASESORA DE JURIDICA; EN LA PROYECCION DE LAS ACTUACIONES PROCESALES QUE SE SURTAN EN LAS ACCIONES CONSTITUCIONALES DE TUTELA QUE CURSAN CONTRA EL MUNICIPIO DE YOPAL,"APOYAR LA GESTION A LA OFICINA ASESORA DE JURIDICA, EN LA PROYECCION DE LAS ACTUACIONES PROCESALES QUE SE SURTAN EN LAS ACCIONES CONSTITUCIONALES DE TUTELA QUE CURSAN CONTRA EL MUNICIPIO DE YOPAL",Presentación de oferta,2023-06-22T00:00:00.000,2023-06-22T00:00:00.000,,,,,2023-06-22T00:00:00.000,16433333,Contratación directa,Servicios profesionales y apoyo a la gestión,170,día(s),,,,No Aplica,CONTRATACION DIRECTA *,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4619413,702445891,Presentación de oferta
ENTIDAD DE GESTION ADMINISTRATIVA Y TECNICA,901036590,Distrito Capital de Bogotá,No Definido,Territorial,Descentralizada,CO1.REQ.4785872,SS-018 DE 2023,703470195,CO1.BDOS.4679992,ADQUISICIÓN DE EQUIPOS BIOMEDICOS Y MOBILIARIO NECESARIO PARA LA DOTACION DE CAPS DE VERBENAL PARA LA SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E DECLARADOS FALLIDOS DEL PROCESO CA-002-2023,ADQUISICIÓN DE EQUIPOS BIOMEDICOS Y MOBILIARIO NECESARIO PARA LA DOTACION DE CAPS DE VERBENAL PARA LA SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E DECLARADOS FALLIDOS DEL PROCESO CA-002-2023,Presentación de oferta,2023-07-04T00:00:00.000,2023-07-04T00:00:00.000,,,,,2023-07-04T00:00:00.000,1180973682,Contratación régimen especial (con ofertas),Regla aplicable,4,Mes(es),2023-07-14T00:00:00.000,2023-07-14T00:00:00.000,2023-07-17T00:00:00.000,Bogotá,PROCESOS MISIONALES,0,0,87,0,25,0,0,25,53,Seleccionado,70,Si,CO1.AWD.1676510,701851131,No Definido,No Definido,2023-09-13T00:00:00.000,14756000,Daniel Enrique wilches Aroca,MEMCO S.A.S,No Definido,V1.41112400,Cerrado,Compraventa,No Definido,"V140151600, V141103000, V141104600, V141112500, V142141800, V142142100, V142143100, V142151600, V142151700, V142152000, V142152300, V142181600, V142181800, V142182000, V142182100, V142182600, V142182800, V142183000, V142192200, V142201700, V142201800, V142241600, V142251600, V142251700, V142281500, V142312200, V149201500, V156101500, V156101700",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4690664,703470195,Presentación de oferta
AGENCIA NACIONAL DE TIERRAS - ANT,900948953,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.7444335,ANT-CPS-20250211,702066010,CO1.BDOS.7308138,PRESTACION DE SERVICIOS PROFESIONALES PARA LA SUBDIRECCIÓN DE ACCESO A TIERRAS EN ZONAS FOCALIZADAS,"PRESTAR SERVICIOS PROFESIONALES PARA APOYAR EL FORTALECIMIENTO DE LAS FUNCIONES ASIGNADAS A LA SUBDIRECCIÓN DE ACCESO A TIERRAS EN ZONAS FOCALIZADAS, SEÑALADAS EN LA NORMATIVIDAD VIGENTE PARA EL CUMPLIMIENTO DE LAS METAS ESTABLECIDAS EN LOS PROGRAMAS DE ACCESO A TIERRAS CONFORME A LOS LINEAMIENTOS ESTABLECIDOS POR LA ENTIDAD.",Presentación de oferta,2025-01-12T00:00:00.000,2025-01-12T00:00:00.000,,,,,2025-01-12T00:00:00.000,68000000,Contratación directa,Servicios profesionales y apoyo a la gestión,8,Mes(es),,,,Bogotá,GESTIÓN CONTRACTUAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7324854,702066010,Presentación de oferta
ALCALDIA MUNICIPAL DE VALLEDUPAR,800098911,Cesar,Valledupar,Territorial,Centralizada,CO1.REQ.8101721,CD-SGR-1162-2025,703639690,CO1.BDOS.7961020,PRESTACION DE SERVICIOS PROFESIONAL,"PRESTACIÓN DE SERVICIOS DE UN PROFESIONAL QUE BRINDE APOYO AL PROCESO DE INSPECCIÓN, VIGILANCIA Y CONTROL SANITARIO EN EL ÁREA DE SALUD AMBIENTAL DE LA SECRETARÍA LOCAL DE SALUD DE VALLEDUPAR (CESAR) AÑO 2025.",Presentación de oferta,2025-04-09T00:00:00.000,2025-04-09T00:00:00.000,,,,,2025-04-09T00:00:00.000,11250000,Contratación directa,Servicios profesionales y apoyo a la gestión,90,día(s),,,,Valledupar,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7977576,703639690,Presentación de oferta
MUNICIPIO DE SAN JOSE DE CUCUTA,890501434,Norte de Santander,Cúcuta,Territorial,Centralizada,CO1.REQ.3473611,SVP-CPS-049-2022,700445042,CO1.BDOS.3383087,2022S-56 PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ARQUITECTO PARA BRINDAR APOYO EN LA SECRETARÍA DE VALORIZACIÓN Y PLUSVALÍA EN LA FORMULACIÓN DE INSTRUMENTOS DE GESTIÓN DE CONFORMIDAD CON LA LEGISL,"2022S-56 PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ARQUITECTO PARA
BRINDAR APOYO EN LA SECRETARÍA DE VALORIZACIÓN Y PLUSVALÍA EN LA FORMULACIÓN
DE INSTRUMENTOS DE GESTIÓN DE CONFORMIDAD CON LA LEGISLACIÓN VIGENTES",Presentación de oferta,2022-10-11T00:00:00.000,2022-10-11T00:00:00.000,,,,,2022-10-11T00:00:00.000,14720000,Contratación directa,Servicios profesionales y apoyo a la gestión,80,día(s),,,,No Aplica,SECRETARÍA VALORIZACIÓN Y PLUSVALÍA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3387754,700445042,Presentación de oferta
CORPORACION PARA EL DESARROLLO SOCIAL Y CULTURAL DEL VALLE DEL CAUCA,800182554,Valle del Cauca,Cali,Territorial,Descentralizada,CO1.REQ.9337782,525-2025,713637361,CO1.BDOS.9171524,LUZ MARY VALENCIA MONTOYA,"PRESTACION DE SERVICIOS DE APOYO A LA GESTION COMO GESTOR EN EL MARCO DEL CONVENIO INTERADMINISTRATIVO No.1.260.20.04-16696 SUSCRITO ENTRE EL DEPARTAMENTO DEL VALLE DEL CAUCA - SECRETARIA DE MUJER, EQUIDAD DE GENERO Y DIVERSIDAD SEXUAL Y CORPOVALLE, CUYO OBJETO CONVENIDO FUE  AUNAR ESFUERZOS TÉCNICOS,  ADMINISTRATIVOS Y FINANCIEROS  PARA DESARROLLAR UNA ESTRATEGIA TERRITORIAL PARA LA PREVENCION, CAPACITACION Y ORIENTACION PSICOSOCIAL, SOBRE LAS VIOLENCIAS BASADAS EN GENERO, PROMOVIENDO EL EMPODE",Presentación de oferta,2025-11-28T00:00:00.000,2025-11-28T00:00:00.000,,,,,2025-11-28T00:00:00.000,14400000,Contratación régimen especial,Decreto 092 de 2017,240,día(s),,,,Cali,CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111500,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9213399,713637361,Presentación de oferta
ESE DEPARTAMENTAL DE PRIMER NIVEL MORENO Y CLAVIJO,900034131,Arauca,Tame,Territorial,Centralizada,CO1.REQ.5026010,001-1514-2023,704716505,CO1.BDOS.4916354,TECNICO FACTURADOR,TECNICO FACTURADOR,Presentación de oferta,2023-09-06T00:00:00.000,2023-09-06T00:00:00.000,,,,,2023-09-06T00:00:00.000,4040000,Contratación régimen especial,Decreto 092 de 2017,2,Mes(es),,,,Tame,SUBGERENCIA ADMINISTRATIVA Y FINANCIERA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101700,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4924505,704716505,Presentación de oferta
HOSPITAL SAN JUAN DE DIOS ESE  RIONEGRO,890907254,Antioquia,Rionegro,Territorial,Centralizada,CO1.REQ.10253682,OC-007069,701728222,CO1.BDOS.10084121,INSUMOS CLINICOS Y HOSPITALARIOS DE COLOMBIA SAS,SUMINISTRO DE MATERIAL MEDICO QUIRÚRGICO Y MATERIAL OSTEOSINTESIS PARA TRATAMIENTO DE DIVERSAS ENFERMEDADES SEGÚN NECESIDADES DE LOS PACIENTES. ADQUIRIDO MEDIANTE INSUCLIN SAS,Presentación de oferta,2026-03-10T00:00:00.000,2026-03-10T00:00:00.000,,,,,2026-03-10T00:00:00.000,814198,Contratación régimen especial,Regla aplicable,0,día(s),,,,Rionegro,Equipo Hospital San Juan de Dios,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,715227617,Antioquia,Envigado,,0,No Adjudicado,INSUMOS CLINICOS Y HOSPITALARIOS DE COLOMBIA,No Definido,V1.85121902,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10111307,701728222,Presentación de oferta
INSTITUCION EDUCATIVA TECNICA OCCIDENTE,821000110,Valle del Cauca,Tuluá,Territorial,Centralizada,CO1.REQ.4874399,2023-014,717862262,CO1.BDOS.4767094,PRESTACIÓN DE SERVICIOS,"Servicio de empastado de libros escolares, planes de aula, observador del alumno, hojas membretadas Institucional, formatos para estudiantes, permisos docentes y administrativos, libros de asistencia docente, plegables y pendones de actividades en la Institución Educativa.",Presentación de oferta,2023-07-26T00:00:00.000,2023-07-26T00:00:00.000,,,,,2023-07-26T00:00:00.000,4000000,Contratación régimen especial,Decreto 092 de 2017,159,día(s),,,,Tuluá,TESORERIA INSTITUCIÓN,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.55101500,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4776002,717862262,Presentación de oferta
INSTITUCIÓN UNIVERSITARIA COLEGIO MAYOR DE ANTIOQUIA,890980134,Antioquia,Medellín,Territorial,Descentralizada,CO1.REQ.2600652,CMA-CD-7320-91029-562-2022,704629146,CO1.BDOS.2527351,CMA-CD-7320-91029-562-2022,"El Contratista de manera independiente, es decir, sin que exista subordinación de índole laboral, se obliga a prestar sus servicios para Realizar actividades establecidas para cada componente de gestión de manera presencial, de modo que se facilite la prestación del servicio en los Establecimientos Educativos, Bibliotecas Escolares y en las sedes de la Secretaría de Educación de Medellín (SEM).",Fase de ofertas,2022-01-12T00:00:00.000,2022-01-12T00:00:00.000,,,,,2022-01-12T00:00:00.000,1054960,Contratación directa,Servicios profesionales y apoyo a la gestión,19,día(s),,,,Medellín,MINIMA CUANTIAS - IUCMA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2528820,704629146,Fase de ofertas
SECRETARIA DE CULTURA VALLE,890399029,Valle del Cauca,Cali,Territorial,Centralizada,CO1.REQ.4057599,1.240-12.14-0027-2023,704258193,CO1.BDOS.3962148,JESSICA BLANDÓN GIRALDO,Prestar los servicios profesionales en la Secretaría de Cultura para la atención al proyecto denominado FORTALECIMIENTO DEL SISTEMA DEPARTAMENTAL DE CULTURA COMO ESTRATEGIA DE ARTICULACIÓN EN LOS MUNICIPIOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA,Presentación de oferta,2023-02-08T00:00:00.000,2023-02-08T00:00:00.000,,,,,2023-02-08T00:00:00.000,25080000,Contratación directa,Servicios profesionales y apoyo a la gestión,173,día(s),,,,Cali,CULTURA VALLE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.93141514,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3963777,704258193,Presentación de oferta
ENTerritorio S.A,899999316,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.1252627,DP-DP2-25-2020,700771157,CO1.BDOS.1209439,PRESTACION DE SERVICIOS PROFESIONALES,"Prestar sus servicios profesionales, por sus propios medios con plena autonomía técnica y administrativa, como profesional administrativo en el Grupo de Desarrollo de Proyectos 2, realizando todas las actividades propias de la etapa precontractual, contractual y post contractual.",Presentación de oferta,2020-04-21T00:00:00.000,2020-04-21T00:00:00.000,,,,,2020-04-21T00:00:00.000,11010000,Contratación régimen especial,Regla aplicable,3,Mes(es),,,,No Aplica,SUBGERENCIA DE DESARROLLO DE PROYECTOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1213608,700771157,Presentación de oferta
UNIVERSIDAD TECNOLÓGICA DE PEREIRA,891480035,Risaralda,Pereira,Territorial,Centralizada,CO1.REQ.3557794,8762-2022,700445026,CO1.BDOS.3466810,Prestación de servicios profesionales como Experto en Mercadeo y Asociatividad para la generación de información técnica como insumo para el desarrollo de contenidos digitales y asesorías técnicas a l,"CONTRATO N° 9962021 ADR, código 511-23-123-79 de la vigencia presupuestal 2021",Presentación de oferta,2022-11-01T00:00:00.000,2022-11-01T00:00:00.000,,,,,2022-11-01T00:00:00.000,8000000,Contratación régimen especial,Regla aplicable,60,día(s),,,,Pereira,GESTIÓN DE LA CONTRATACIÓN-UNIVERSIDAD TECNOLÓGICA DE PEREIRA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3472737,700445026,Presentación de oferta
ESE HOSPITAL SAN ANTONIO DE PADUA DE SIMITI,900196366,Bolívar,Simití,Territorial,Centralizada,CO1.REQ.5946274,CPS-081-2024,706486917,CO1.BDOS.5818400,ANDRES MAURICIO ARENAS CAMACHO,PRESTACION DE SERVICIOS DE APOYO ALA GESTION TOMA DE IMÁGENES DIAGNOSTICAS PARA LA ATENCION EN SALUD DE LOS USUARIOS DE LA ESE. HSAP,Presentación de oferta,2024-03-14T00:00:00.000,2024-03-14T00:00:00.000,,,,,2024-03-14T00:00:00.000,15600000,Contratación régimen especial,Regla aplicable,6,Mes(es),,,,Simití,GESTION CONTRACTUAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5836073,706486917,Presentación de oferta
MUNICIPIO DE SAN JOSE DE CUCUTA,890501434,Norte de Santander,Cúcuta,Territorial,Centralizada,CO1.REQ.4748499,SGM-CPS-070-2023,700445042,CO1.BDOS.4643270,2023D-112 PRESTACION DE SERVICIOS COMO GESTOR,2023D-112 PRESTACION DE SERVICIOS COMO GESTOR PARA APOYAR Y EJECUTAR DEL PROYECTO DE CONVIVENCIA PACIFICA EN EL DEL MUNICIPIO DE SAN JOSÉ DE CÚCUTA,Presentación de oferta,2023-06-27T00:00:00.000,2023-06-27T00:00:00.000,,,,,2023-06-27T00:00:00.000,8000000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,No Aplica,SECRETARÍA DE GOBIERNO,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4649755,700445042,Presentación de oferta
MUNICIPIO DE UBATE,899999281,Cundinamarca,Villa De San Diego De Ubate,Territorial,Centralizada,CO1.REQ.3000289,SGG-MIC-011-2022,702259540,CO1.BDOS.2920374,SGG-MIC-011-2022,"SUMINISTRO DE KITS PARA AYUDA HUMANITARIA INMEDIATA, CON EL FIN DE BRINDAR ASISTENCIA Y ATENCIÓN A LAS VÍCTIMAS DEL CONFLICTO ARMADO INTERNO, ATENDIENDO LAS NECESIDADES DE ALIMENTACIÓN, ASEO PERSONAL, MANEJO DE ABASTECIMIENTOS, UTENSILIOS DE COCINA EN CONDICIONES DIGNAS",Presentación de oferta,2022-05-02T00:00:00.000,2022-05-02T00:00:00.000,,,,,2022-05-02T00:00:00.000,3000000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,221,día(s),2022-05-04T00:00:00.000,2022-05-04T00:00:00.000,2022-05-04T00:00:00.000,Villa De San Diego De Ubate,CONTRATACIÓN UBATE,0,0,7,0,2,0,0,2,0,Seleccionado,70,Si,CO1.AWD.1313951,715445193,Cundinamarca,Villa De San Diego De Ubate,2022-05-12T00:00:00.000,3000000,JAIME TORRES SUAREZ TORRES SUAREZ,CORPORACION DEPORTIVA EVENDINAMICA,No Definido,V1.42151909,Cerrado,Suministros,No Definido,"V114111704, V152121701, V152151704, V152151807, V152152004, V152152101, V153131503, V153131604, V153131606, V153131608, V153131615",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2925261,702259540,Adjudicado
INSTITUTO DE DEPORTES Y RECREACION DE MEDELLIN,800194096,Antioquia,Medellín,Territorial,Centralizada,CO1.REQ.5102377,6700031611,700774011,CO1.BDOS.4990593,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN COMO FORMADOR (A) PROFESIONAL 2; DE LA ESTRATEGIA CENTROS DE PROMOCION DE LA SALUD DE LA SUBDIRECCIÓN DE FOMENTO DEPORTIVO Y RECREATIVO DEL INDER DE MEDELLÍ,"PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN COMO FORMADOR (A) PROFESIONAL 2, DE LA ESTRATEGIA CENTROS DE PROMOCION DE LA SALUD DE LA SUBDIRECCIÓN DE FOMENTO DEPORTIVO Y RECREATIVO DEL INDER DE MEDELLÍN",Presentación de oferta,2023-09-27T00:00:00.000,2023-09-27T00:00:00.000,,,,,2023-09-27T00:00:00.000,3782827,Contratación directa,Servicios profesionales y apoyo a la gestión,31,día(s),,,,Medellín,SUBDIRECCION DE FOMENTO DEPORTIVO Y RECREATIVO,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.86101808,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5001268,700774011,Presentación de oferta
GOBERNACIÓN DEL DEPARTAMENTO ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,892400038,"San Andrés, Providencia y Santa Catalina",San Andrés,Territorial,Centralizada,CO1.REQ.6929308,CM-SIN-0005-2024,702318460,CO1.BDOS.6799675,INTERVENTORIA TECNICA; ADMINISTRATIVA; JURIDICA; FINANCIERA SOCIAL Y AMBIENTAL A LA CONSTRUCCION Y MEJORAMIENTO DE CENTROS DE ATENCION PARA POBLACION VULNERABLE DEL DEPARTAMENTO ARCHIPIELAGO DE SAN AN,"INTERVENTORIA TECNICA, ADMINISTRATIVA, JURIDICA, FINANCIERA SOCIAL Y AMBIENTAL A LA CONSTRUCCION Y MEJORAMIENTO DE CENTROS DE ATENCION PARA POBLACION VULNERABLE DEL DEPARTAMENTO ARCHIPIÉLAGO DE SAN ANDRES,
PROVIDENCIA Y SANTA CATALINA",Presentación de observaciones,2024-09-30T00:00:00.000,2024-09-30T00:00:00.000,,,,2024-09-30T00:00:00.000,,502261383,Concurso de méritos abierto,Ley 1150 de 2007,6,Mes(es),2024-10-11T00:00:00.000,2024-10-11T00:00:00.000,2024-10-11T00:00:00.000,San Andrés,Secretaría de Infraestructura,0,0,83,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80101600,Cerrado,Interventoría,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6809890,702318460,Presentación de observaciones
DISPENSARIO MEDICO DE MEDELLIN//,901540992,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.1465420,437-DIGSA-DISAN-DMMED-2020,702944208,CO1.BDOS.1422114,PRESTACIÓN DE LOS SERVICIOS DE SALUD DE MEDIANA COMPLEJIDAD PARA LOS USUARIOS Y BENEFICIARIOS DEL ESTABLECIMIENTO DE SANIDAD DISPENSARIO MEDICO BAS11 EN MONTERIA CORDOBA REGIONAL SIETE,PRESTACIÓN DE LOS SERVICIOS DE SALUD DE MEDIANA COMPLEJIDAD PARA LOS USUARIOS Y BENEFICIARIOS DEL ESTABLECIMIENTO DE SANIDAD DISPENSARIO MEDICO BAS11 EN MONTERIA CORDOBA REGIONAL SIETE,Presentación de observaciones,2020-08-28T00:00:00.000,2020-08-28T00:00:00.000,,,,2020-08-28T00:00:00.000,,490000000,Selección Abreviada de Menor Cuantía,Prestación de servicios de salud,3,Mes(es),2020-09-11T00:00:00.000,2020-09-11T00:00:00.000,2020-09-11T00:00:00.000,Medellín,DISPENSARIO MEDICO DE MEDELLIN 2023,0,0,8,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85121700,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1419666,702944208,Presentación de observaciones
