entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
HOSPITAL DE CHIBOLO E.S.E.,819001269,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.6031633,098-2024,704357631,CO1.BDOS.5913725,LAURA VANESSA SINING RANGEL,"PRESTAR SERVICIOS PROFESIONALES COMO MEDICO DE APOYO EN EL ÁREA DE URGENCIAS, EN LA
ESE HOSPITAL LOCAL DE CHIBOLO MAGDALENA",Presentación de oferta,2024-04-02T00:00:00.000,2024-04-02T00:00:00.000,,,,,2024-04-02T00:00:00.000,4000000,Contratación régimen especial,Regla aplicable,30,día(s),,,,Chibolo,CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5920618,704357631,Presentación de oferta
FONDO ROTATORIO DEL DANE (FONDANE),800072977,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1423275,EDP-68-OP-2020-4-TN,700662059,CO1.BDOS.1381486,EDP-68-OP-2020-4-TN,"CONV_MJ_ECSC_2020_LOG_TH_TU_OT Prestación de servicios de apoyo a la gestión para realizar la recolección urbana de información mediante el método de captura móvil de la Encuesta de Convivencia y Seguridad Ciudadana Profundidad, asegurando los niveles de calidad, cobertura y oportunidad requeridos.",Presentación de oferta,2020-08-06T00:00:00.000,2020-08-06T00:00:00.000,,,,,2020-08-06T00:00:00.000,5465028,Contratación directa,Servicios profesionales y apoyo a la gestión,90,día(s),,,,Barranquilla,TERRITORIAL NORTE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1376889,700662059,Presentación de oferta
UAECD,900127768,Distrito Capital de Bogotá,Bogotá,Territorial,Centralizada,CO1.REQ.770546,UAECD-CD-162-2019 Carlos David Rodríguez Barrero,702344805,CO1.BDOS.748749,Prestar servicios profesionales para realizar las actividades de campo y oficina relacionadas con el prereconocimento y reconocimiento; necesarias para la actualización de la información del component,"Prestar servicios profesionales para realizar las actividades de campo y oficina relacionadas con el prereconocimento y reconocimiento, necesarias para la actualización de la información del componente físico y jurídico de los predios del Distrito Capital, que contribuya con la gestión de la Información catastral con fines multipropósito.",Fase de ofertas,2019-02-18T00:00:00.000,2019-02-18T00:00:00.000,,,,,2019-02-18T00:00:00.000,28449000,Contratación directa,Servicios profesionales y apoyo a la gestión,9,Mes(es),,,,Bogotá,Oficina Asesora Jurídica,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.739375,702344805,Fase de ofertas
PLANEACIÓN MUNICIPAL CALI**,890399011,Valle del Cauca,Cali,Territorial,Centralizada,CO1.REQ.3489580,4132.010.32.1.897-2022,703247858,CO1.BDOS.3399385,prestación de servicios,Prestar servicios profesionales Especializados en el Departamento Administrativo de Planeación Distrital,Presentación de oferta,2022-10-14T00:00:00.000,2022-10-14T00:00:00.000,,,,,2022-10-14T00:00:00.000,13970000,Contratación directa,Servicios profesionales y apoyo a la gestión,2,Mes(es),,,,No Aplica,Planeación Municipal,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111700,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3403635,703247858,Presentación de oferta
LA CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - AGROSAVIA,800194600,Cundinamarca,Mosquera,Nacional,Centralizada,CO1.REQ.8728357,653182,718046428,CO1.BDOS.8573652,SUMINISTROS PECUARIOS,No definido,Presentación de oferta,2025-08-13T00:00:00.000,2025-08-13T00:00:00.000,,,,,2025-08-13T00:00:00.000,0,Contratación régimen especial,Regla aplicable,30,día(s),,,,Rionegro,ADQUISICIONES LA SELVA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.10122100,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8596255,718046428,Presentación de oferta
SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),900971006,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.1730420,CPS-364-2021,702729500,CO1.BDOS.1680029,PRESTAR SERVICIOS PROFESIONALES Y APOYO A LA GESTION,AUXILIAR DE ATENCION AL USUARIO II,Presentación de oferta,2021-01-20T00:00:00.000,2021-01-20T00:00:00.000,,,,,2021-01-20T00:00:00.000,3640838,Contratación régimen especial,Decreto 092 de 2017,72,día(s),,,,Bogotá,DIRECCIÓN DE CONTRATACIÓN - COMPRAS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1676138,702729500,Presentación de oferta
MUNICIPIO DE SAN JOSE DE CUCUTA,890501434,Norte de Santander,Cúcuta,Territorial,Centralizada,CO1.REQ.9582398,SG-CPS-310-2026,700445042,CO1.BDOS.9414545,PRESTACION DE SERVICIOS PROFESIONALES,"2026R-160 PRESTACIÓN DE SERVICIOS PROFESIONALES EN EDUCACIÓN FÍSICA PARA APOYAR LA IMPLEMENTACIÓN, EJECUCIÓN Y SEGUIMIENTO DE ESTRATEGIAS DE ACTIVIDAD FÍSICA, HÁBITOS DE VIDA SALUDABLE Y PRÁCTICA DEPORTIVA EN EL MARCO DEL PLAN DE BIENESTAR E INCENTIVOS DE LA ALCALDÍA DE SAN JOSÉ DE CÚCUTA",Presentación de oferta,2026-01-08T00:00:00.000,2026-01-08T00:00:00.000,,,,,2026-01-08T00:00:00.000,14000000,Contratación directa,Servicios profesionales y apoyo a la gestión,105,día(s),,,,No Aplica,SECRETARÍA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9429447,700445042,Presentación de oferta
E.S.E HOSPITAL UNIVERSITARIO DE SANTANDER,900006037,Santander,Bucaramanga,Territorial,Centralizada,CO1.REQ.5867574,DIR-135-2024,704323195,CO1.BDOS.5747889,CONTRATO PRESTACION DE SERVICIOS,PRESTACION DE SERVICIOS PROFESIONALES ESPECIALIZADOS PARA EL DESARROLLO Y ANÁLISIS DE LAS TÉCNICAS DE CITOGENETICA Y BIOLOGIA MOLECULAR,Presentación de oferta,2024-02-29T00:00:00.000,2024-02-29T00:00:00.000,,,,,2024-02-29T00:00:00.000,20111866,Contratación régimen especial,Decreto 092 de 2017,2,Mes(es),,,,Bucaramanga,OFICINA JURIDICA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85121601,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5758274,704323195,Presentación de oferta
SENA REGIONAL SANTANDER Grupo de Apoyo Administrativo Mixto,899999034,Santander,Bucaramanga,Nacional,Descentralizada,CO1.REQ.1475020,MC-STD-CIDM-539-2020,702441627,CO1.BDOS.1431228,MATERIALES DIBUJO,"Contratar compra de materiales de formación  para los aprendices del técnico en dibujo arquitectónico en los programas que adelanta el CIDM, vigencia 2020.",Presentación de oferta,2020-09-03T00:00:00.000,2020-09-03T00:00:00.000,,,,,2020-09-03T00:00:00.000,6916755,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,60,día(s),2020-09-08T00:00:00.000,2020-09-08T00:00:00.000,2020-09-08T00:00:00.000,No Aplica,CENTRO INDUSTRIAL DEL DISEÑO Y LA MANUFACTURA,0,0,15,0,2,0,0,2,0,Seleccionado,70,Si,CO1.AWD.835901,710666595,Boyacá,Tunja,2020-09-14T00:00:00.000,7179700,NATALIA SALAZAR GENTIL,GINA FERNANDA HURTADO PLAZAS,No Definido,V1.60121226,Cerrado,Compraventa,No Definido,"V144121700, V144121701, V144121804",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1429253,702441627,Adjudicado
ENTIDAD DE GESTION ADMINISTRATIVA Y TECNICA,901036590,Distrito Capital de Bogotá,No Definido,Territorial,Descentralizada,CO1.REQ.2986406,CONVOCATORIA MERITORIA CM-004-2022,703470195,CO1.BDOS.2906657,CONSULTORIA PROYECTO FRAY BARTOLOME-SISS NORTE,"La Actualización, complementación y elaboración de los estudios y diseños de la Fase 1 y Elaboración de los estudios y diseños integrales para Fase 2 de la Unidad de Servicios de Salud Fray Bartolomé de las Casas para la Atención Integral en Salud Mental.",Presentación de observaciones,2022-04-20T00:00:00.000,2022-04-20T00:00:00.000,,,,2022-04-20T00:00:00.000,,3059091775,Concurso de méritos abierto,Ley 1150 de 2007,10,Mes(es),2022-05-23T00:00:00.000,2022-05-23T00:00:00.000,2022-05-23T00:00:00.000,Bogotá,PROCESOS MISIONALES,0,0,84,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80101500,Cerrado,Consultoría,No Definido,"V180101600, V181101500, V195122000, V195122300",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2912218,703470195,Presentación de observaciones
ALCALDIA  MUNICIPIO DE IBAGUE*,800113389,Tolima,Ibagué,Territorial,Centralizada,CO1.REQ.1547423,AI-CD-PSN-1502-2020,700787393,CO1.BDOS.1501187,CONTRATO PRESTACION DE SERVICIOS DE APOYO A LA GESTION,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA CONTRIBUIR CON EL PROCESO DE ORGANIZACIÓN DEL ARCHIVO Y ASUNTOS ADMINISTRATIVOS DE LA OFICINA DE CONTRATACIÓN.,Presentación de oferta,2020-10-14T00:00:00.000,2020-10-14T00:00:00.000,,,,,2020-10-14T00:00:00.000,3180000,Contratación directa,Servicios profesionales y apoyo a la gestión,60,día(s),,,,Ibagué,SECRETARIA ADMINISTRATIVA 2024,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1500322,700787393,Presentación de oferta
(Secretaría Distrital de Integración Social),8999990619,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.7344477,SDIS-CDP-312501-2024.,702271321,CO1.BDOS.7207374,PRESTAR SERVICIOS PROFESIONALES PARA APOYAR ACTIVIDADES DE PLANEACION; EJECUCION Y SEGUIMIENTO A LAS  LABORES PRESUPUESTAL DE LA DIRECCION DE GESTION CORPORATIVA Y SUS SUBDIRECCIONES,No definido,Presentación de oferta,2024-12-19T00:00:00.000,2024-12-19T00:00:00.000,,,,,2024-12-19T00:00:00.000,55597320,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),,,,Bogotá,SUBDIRECCION DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7227932,702271321,Presentación de oferta
IDACO,900294898,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.7076049,IDACO-CONV-SOLID-478-2024,702191040,CO1.BDOS.6944709,JUNTA DE ACCION COMUNAL LAS CAJAS,"Aunar esfuerzos técnicos, administrativos, presupuestales y financieros con la Junta de acción Comunal las Cajas para la construcción de placa huella en
el marco del programa  obras con capital social  en el municipio de Vergara del departamento de Cundinamarca.",Presentación de oferta,2024-10-27T00:00:00.000,2024-10-27T00:00:00.000,,,,,2024-10-27T00:00:00.000,57350000,Contratación directa,Contratos o convenios Interadministrativos (valor cero),66,día(s),,,,Bogotá,OFICINA JURIDICA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.30121700,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6956459,702191040,Presentación de oferta
INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,800173719,Tolima,Espinal,Nacional,Centralizada,CO1.REQ.4223751,IPMC-007-2023,700930035,CO1.BDOS.4126436,SUMINISTRO DE COMBUSTIBLE Y LUBRICANTES PARA VEHICULOS Y EQUIPOS INSTITUCIONALES,SUMINISTRO DE COMBUSTIBLE Y LUBRICANTES PARA VEHICULOS Y EQUIPOS INSTITUCIONALES,Presentación de oferta,2023-03-06T00:00:00.000,2023-03-06T00:00:00.000,,,,,2023-03-06T00:00:00.000,32480000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,30,día(s),2023-03-09T00:00:00.000,2023-03-09T00:00:00.000,2023-03-09T00:00:00.000,Espinal,OFICINA DE CONTRATACION,0,0,1,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1565056,706678299,Tolima,Espinal,2023-03-16T00:00:00.000,32480000,MARIA CAMILA DIAZ  AVILA,COOTRANSTOL LTDA,890701017,V1.15101506,Cerrado,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4128436,700930035,Adjudicado
INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL GAZADUJE,901501420,Cundinamarca,Medina,Nacional,Centralizada,CO1.REQ.9250227,RE-06-2025,730484458,CO1.BDOS.9086202,COMPRA DE PAPELERIA; IMPLEMENTOS DEPORTIVOS,"COMPRA DE MATERIALES PEDAGOGICOS, PAPELERIA Y ELEMENTOS DEPORTIVOS PARA LA INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL GAZADUJE MEDINA CUNDINAMARCA 2025",Presentación de oferta,2025-11-11T00:00:00.000,2025-11-11T00:00:00.000,,,,,2025-11-11T00:00:00.000,28113060,Contratación régimen especial,Regla aplicable,6,día(s),,,,No Aplica,INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL GAZADUJE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.14111507,Abierto,Compraventa,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9110532,730484458,Presentación de oferta
"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",805012896,Valle del Cauca,Cali,Territorial,Descentralizada,CO1.REQ.4655077,IND-23-SC-01-4267,701715203,CO1.BDOS.4551806,WAKENWHAVER BARRIOS BENAVIDES,Prestar los Servicios PROFESIONALES Y DE APOYO A LA GESTION por sus propios medios con plena autonomía técnica y administrativa como entrenador de VELA para el desarrollo del proyecto estratégico denominado apoyo para la preparación y participación de los deportistas de rendimiento y alto rendimiento del Valle como potencia nacional,Presentación de oferta,2023-06-10T00:00:00.000,2023-06-10T00:00:00.000,,,,,2023-06-10T00:00:00.000,9806400,Contratación directa,Servicios profesionales y apoyo a la gestión,5,Mes(es),,,,Cali,SUBGERENCIA DE COMPETICIÓN INDERVALLE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4558696,701715203,Presentación de oferta
DANE CENTRO OCCIDENTE,899999027,Caldas,Manizales,Nacional,Centralizada,CO1.REQ.1482813,EDP-406-OP-2020-2,704695428,CO1.BDOS.1439006,POBREZA_2020_ENCV_TH_TU_OT Prestación de servicios de apoyo a la gestión para realizar recolección urbana de información; de la Encuesta Nacional de Calidad de Vida 2020; mediante el método de captura,"POBREZA_2020_ENCV_TH_TU_OT Prestación de servicios de apoyo a la gestión para realizar recolección urbana de información, de la Encuesta Nacional de Calidad de Vida 2020, mediante el método de captura que disponga el DANE",Presentación de oferta,2020-09-08T00:00:00.000,2020-09-08T00:00:00.000,,,,,2020-09-08T00:00:00.000,3268954,Contratación directa,Servicios profesionales y apoyo a la gestión,60,día(s),,,,No Aplica,DANE TERRITORIAL CENTRO OCCIDENTE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1436512,704695428,Presentación de oferta
INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,800232726,Bolívar,No Definido,Territorial,Descentralizada,CO1.REQ.3635415,CPS-IDER-491-2022,702385105,CO1.BDOS.3542211,Prestación de servicios de apoyo a la gestión a la dirección de fomento deportivo y recreativo como enlace corregimental,"Prestación de servicios de apoyo a la gestión a la dirección de fomento deportivo y recreativo como enlace corregimental para la ejecución del torneo de los juegos corregimentales, en el marco del proyecto integración comunitaria a través del deporte como herramienta para la inclusión social desde los diferentes enfoques poblacionales.",Presentación de oferta,2022-11-19T00:00:00.000,2022-11-19T00:00:00.000,,,,,2022-11-19T00:00:00.000,2266667,Contratación directa,Servicios profesionales y apoyo a la gestión,40,día(s),,,,Cartagena,CONTRATACIÓN IDER 2024,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111601,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3548006,702385105,Presentación de oferta
DISTRITO ESPECIAL INDUSTRIAL Y PORTUARIO DE BARRANQUILLA,890102018,Atlántico,Barranquilla,Territorial,Descentralizada,CO1.REQ.1501094,CD-06-2020-1840,702442096,CO1.BDOS.1457240,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA LA OFICINA DEL SISBÉN,"PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA LA OFICINA DEL SISBÉN, ADSCRITA A LA SECRETARIA DISTRITAL DE PLANEACIÓN EN LA IMPLEMENTACIÓN DE LA NUEVA METODOLOGÍA DE FOCALIZACIÓN DEL SISTEMA DE IDENTIFICACIÓN DE LOS POTENCIALES BENEFICIARIOS DE LOS PROGRAMAS SOCIALES SISBÉN IV, DE CONFORMIDAD CON EL ESQUEMA DE APALANCAMIENTO DEFINIDO POR EL DOCUMENTO CONPES 3877 DEL 05 DICIEMBRE DE 2016 Y EL DEPARTAMENTO NACIONAL DE PLANEACIÓN  DNP, EN EL DISTRITO DE BARRANQUILLA",Presentación de oferta,2020-09-17T00:00:00.000,2020-09-17T00:00:00.000,,,,,2020-09-17T00:00:00.000,4632000,Contratación directa,Servicios profesionales y apoyo a la gestión,3,Mes(es),,,,Barranquilla,Contratación Directa,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1455131,702442096,Presentación de oferta
DIRECCIÓN DE SANIDAD EJÉRCITO1,901440188,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2147310,165-DIGSA-DISAN-EJC-2021,701698102,CO1.BDOS.2088521,LA PRESTACIÓN DE SERVICIOS COMO AUXILIAR DE ENFERMERÍA; QUE REQUIERE LA DIRECCIÓN DE SANIDAD EJERCITO (DISAN)  SERVICIOS ASISTENCIALES,"LA PRESTACIÓN DE SERVICIOS COMO AUXILIAR DE ENFERMERÍA, QUE REQUIERE LA DIRECCIÓN DE SANIDAD EJERCITO (DISAN)  SERVICIOS ASISTENCIALES",Fase de ofertas,2021-07-13T00:00:00.000,2021-07-13T00:00:00.000,,,,,2021-07-13T00:00:00.000,7500528,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),,,,No Aplica,DIRECCIÓN DE SANIDAD EJERCITO-GRUPO CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101601,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2095333,701698102,Fase de ofertas
E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,899999150,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.8966644,220-2025,704060904,CO1.BDOS.8807197,CONTRATO DE PRESTACION DE SERVICIOS,"PRESTAR SERVICIOS DE AUXILIAR DE ENFERMERÍA PARA LAS AREAS DE HOSPITALIZACION, URGENCIAS Y DEMÁS AREAS QUE REQUIERA LA E.S.E HOSPITAL SANTA BÁRBARA DE VERGARA",Presentación de oferta,2025-09-24T00:00:00.000,2025-09-24T00:00:00.000,,,,,2025-09-24T00:00:00.000,7200000,Contratación régimen especial,Regla aplicable,4,Mes(es),,,,Vergara,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101601,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8832193,704060904,Presentación de oferta
ALCALDÍA DE VILLAGARZON,800054249,Putumayo,Villagarzón,Territorial,Descentralizada,CO1.REQ.6026962,SGM-CD-047-2024,708723937,CO1.BDOS.5884945,CLAUDIA DEL CARMEN GUERRERO GUERRERO,"PRESTACION DE SERVICIO PROFESIONALES COMO ENLACE DE PRIMERA INFANCIA, INFANCIA, ASOLESCENCIA Y JUVENTUDES DEL MUNICIPIO DE VILLAGARZÓN, DEPARTAMENTO DEL PUTUMAYO",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,,,,,2024-04-01T00:00:00.000,11840000,Contratación directa,Servicios profesionales y apoyo a la gestión,0,día(s),,,,Villagarzón,CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5916411,708723937,Presentación de oferta
ESAP TERRITORIAL SANTANDER,800117540,Santander,Bucaramanga,Nacional,Centralizada,CO1.REQ.2869006,ES-CD-082-2022,704827575,CO1.BDOS.2792395,SUKY LAURENT ORTIZ CALAO,"PRESTAR LOS SERVICIOS DE DOCENTE PARA EL AREA DE CULTURA EN EL MARCO DE LOS SERVICIOS DE ESPARCIMIENTO, CULTURALES Y DEPORTIVOS  DE LA TERRITORIAL DE LA ESAP, PARA LA VIGENCIA 2022.",Presentación de oferta,2022-01-28T00:00:00.000,2022-01-28T00:00:00.000,,,,,2022-01-28T00:00:00.000,16000000,Contratación directa,Servicios profesionales y apoyo a la gestión,8,Mes(es),,,,Bucaramanga,Territorial Santander,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.93151500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2796791,704827575,Presentación de oferta
SENA REGIONAL ANTIOQUIA CENTRO DE LOS RECURSOS NATURALES RENOVABLES LA SALADA,899999034,Antioquia,Caldas,Nacional,Descentralizada,CO1.REQ.4773571,SP ANT CRNR 175 2023,704161553,CO1.BDOS.4668310,APOYO ADMINISTRATIVO CONSTRUCCION INSTRUMENTOS EVALUACION,APOYO ADMINISTRATIVO CONSTRUCCION INSTRUMENTOS EVALUACION,Presentación de oferta,2023-06-29T00:00:00.000,2023-06-29T00:00:00.000,,,,,2023-06-29T00:00:00.000,20050000,Contratación directa,Servicios profesionales y apoyo a la gestión,150,día(s),,,,Caldas,UNIDAD DE SERVICIOS PERSONALES,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111601,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4675223,704161553,Presentación de oferta
