entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
ICBF REGIONAL CAUCA,899999239,Cauca,Popayán,Nacional,Centralizada,CO1.REQ.5729824,ICBF-CPS-184598-2024CAU,704198639,CO1.BDOS.5612343,CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES,"Prestar los servicios profesionales como referente zonal del Sistema Nacional de Bienestar Familiar (SNBF) en el Centro Zonal Indígena del ICBF, para la operación del SNBF y la dinamización de políticas, planes, programas y estrategias orientadas a la garantía de los derechos de las niñas, niños, adolescentes y familias, en los municipios del área de influencia",Presentación de oferta,2024-02-08T00:00:00.000,2024-02-08T00:00:00.000,,,,,2024-02-08T00:00:00.000,23000000,Contratación directa,Servicios profesionales y apoyo a la gestión,144,día(s),,,,No Aplica,GRUPO JURIDICO - CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5620582,704198639,Presentación de oferta
INSTITUCIÓN EDUCATIVA PROVENZA,804005058,Santander,Bucaramanga,Territorial,Centralizada,CO1.REQ.8277049,9-2025,717710339,CO1.BDOS.8132026,MANTENIMIENTO Y ADECUACIÓN DE SALONES PRIMERA INFANCIA,"MEJORAMIENTO DE LOS ESPACIOS PARA LA ATENCIÓN DE LOS EDUCANDOS EN LOS GRADOS DE PRIMERA INFANCIA, CONSISTENTE EN  EL MANTENIMIENTO Y ADECUACIÓN DE SALONES, REJAS, PUERTAS, TECHO, PISOS, BATERÍA DE BAÑOS,  JARDINERAS Y DESINSTALACIÓN DE AIRES ACONDICIONADOS, INCLUYENDO RETIRO DE ESCOMBROS, PARA CUMPLIR CON LA ÓPTIMA PRESTACIÓN DEL SERVICIO EDUCATIVO EN LA INSTITUCIÓN EDUCATIVA PROVENZA DE BUCARAMANGA.",Presentación de oferta,2025-05-16T00:00:00.000,2025-05-16T00:00:00.000,,,,,2025-05-16T00:00:00.000,15348956,Contratación régimen especial,Regla aplicable,15,día(s),,,,Bucaramanga,RECTORÍA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.72101500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8151684,717710339,Presentación de oferta
UNP,900475780,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.7377522,CPS-UNP-0282-2025,700271034,CO1.BDOS.7240597,CTO SERVICIOS PROFESIONALES,"Prestar los servicios profesionales en los procesos misionales que desarrolla la Subdirección de Evaluación del Riesgo, en cabeza del Cuerpo Técnico de Análisis del Riesgo -CTAR, de conformidad con las directrices y políticas de la Unidad Nacional de Protección.",Presentación de oferta,2025-01-07T00:00:00.000,2025-01-07T00:00:00.000,,,,,2025-01-07T00:00:00.000,40000000,Contratación directa,Servicios profesionales y apoyo a la gestión,8,Mes(es),,,,No Aplica,CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7289010,700271034,Presentación de oferta
DEPARTAMENTO DE SANTANDER,890201235,Santander,Bucaramanga,Territorial,Centralizada,CO1.REQ.1368826,GR-CD-20-0553,701515082,CO1.BDOS.1327437,PRESTAR SERVICIOS PROFESIONALES,PRESTAR SERVICIOS PROFESIONALES EN LA DIRECCIÓN DE GESTIÓN DEL RIESGO DEL DEPARTAMENTO DE SANTANDER,Presentación de oferta,2020-07-07T00:00:00.000,2020-07-07T00:00:00.000,,,,,2020-07-07T00:00:00.000,12000000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,Bucaramanga,SECRETARIA ADMINISTRATIVA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1324372,701515082,Presentación de oferta
MUNICIPIO DE BUCARAMANGA,890201222,Santander,Bucaramanga,Territorial,Descentralizada,CO1.REQ.2641484,SP-SP-CPS-040-2022,704654201,CO1.BDOS.2568611,PRESTAR SERVICIOS PROFESIONALES APOYANDO EL SEGUIMIENTO; CONSOLIDACIÓN Y DEMÁS ACTIVIDADES QUE SE DESPRENDAN DE LOS PLANES E INFORMES QUE LIDERA LA SECRETARIA DE PLANEACIÓN EN EL MARCO DE LAS NORMAS V,"PRESTAR SERVICIOS PROFESIONALES APOYANDO EL SEGUIMIENTO, CONSOLIDACIÓN Y DEMÁS ACTIVIDADES QUE SE DESPRENDAN DE LOS PLANES E INFORMES QUE LIDERA LA SECRETARIA DE PLANEACIÓN EN EL MARCO DE LAS NORMAS VIGENTES",Fase de ofertas,2022-01-15T00:00:00.000,2022-01-15T00:00:00.000,,,,,2022-01-15T00:00:00.000,27000000,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),,,,Bucaramanga,SECRETARIA DE PLANEACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2568684,704654201,Fase de ofertas
HOSPITAL RAUL OREJUELA BUENO,815000316,Valle del Cauca,Palmira,Territorial,Centralizada,CO1.REQ.3430360,00-2022-HROB-1058,704247139,CO1.BDOS.3341109,Prestar servicios profesionales en el Proceso Promoción y Prevención; en implementación del Plan de Intervenciones Colectivas- PIC,"Prestar servicios profesionales en el Proceso Promoción y Prevención, en implementación del Plan de Intervenciones Colectivas- PIC, por dimensiones, entorno y curso de vida en cumplimiento de las Rutas integrales de Atención y demás lineamientos del Ministerio de Salud y Protección Social, en el Hospital Raúl Orejuela Bueno E.S.E. de Palmira (Valle del Cauca).",Presentación de oferta,2022-09-30T00:00:00.000,2022-09-30T00:00:00.000,,,,,2022-09-30T00:00:00.000,11683700,Contratación régimen especial,Regla aplicable,80,día(s),,,,Palmira,OFICINA ASESORA JURÍDICA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.82141504,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3344745,704247139,Presentación de oferta
AGENCIA NACIONAL DE TIERRAS - ANT,900948953,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.8770670,ANT-CPS-20258134,702066010,CO1.BDOS.8615213,PRESTACION DE SERVICIOS PROFESIONALES Y/O APOYO A LA GESTION PARA LA SUBDIRECCIÓN DE SEGURIDAD JURÍDICA,"PRESTAR SERVICIOS PROFESIONALES EN EL ACOMPAÑAMIENTO, APOYO Y 
EJECUCIÓN DE LAS ACTIVIDADES DERIVADAS DE LOS PROYECTOS, 
REQUERIMIENTOS Y TRÁMITES EN EL MARCO DE LAS FUNCIONES 
ASIGNADAS A LA SUBDIRECCIÓN DE SEGURIDAD JURÍDICA",Presentación de oferta,2025-08-21T00:00:00.000,2025-08-21T00:00:00.000,,,,,2025-08-21T00:00:00.000,35875000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,Bogotá,GESTIÓN CONTRACTUAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8637954,702066010,Presentación de oferta
SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,800250984,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2124055,SSPD-MC-850-003-2021,700111024,CO1.BDOS.2065890,Mantenimiento preventivo y correctivo; con bolsa de repuestos; de la red de detección; alarma y de protección contra incendios; además de la recarga de los extintores existentes en la sede de la Direc,"Mantenimiento preventivo y correctivo, con bolsa de repuestos, de la red de detección, alarma y de protección contra incendios, además de la recarga de los extintores existentes en la sede de la Dirección Territorial Suroccidente en Cali, Valle del Cauca",Presentación de oferta,2021-07-01T00:00:00.000,2021-07-01T00:00:00.000,,,,,2021-07-01T00:00:00.000,8000000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,150,día(s),2021-07-09T00:00:00.000,2021-07-09T00:00:00.000,2021-07-09T00:00:00.000,Cali,DIRECCION TERRITORIAL SUROCCIDENTE,0,0,18,0,6,0,0,6,0,Seleccionado,70,Si,CO1.AWD.1068326,710706482,Valle del Cauca,Cali,2021-07-19T00:00:00.000,4248300,William Alvarez Corredor,SINDTEC S.A.S.,901306096,V1.72151703,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2067783,700111024,Adjudicado
HOSPITAL CENTRAL DE LA POLICIA,830067597,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.8049424,PN HOCEN MI 010 2025,702547704,CO1.BDOS.7910412,SUMINISTRO DE INSUMOS PARA OXIGENOTERAPIA Y ASEGURAMIENTO DE LA VÍA AÉREA; CON DESTINO AL SERVICIO DE TERAPIA RESPIRATORIA DEL HOSPITAL CENTRAL DE LA POLICÍA NACIONAL,"SUMINISTRO DE INSUMOS PARA OXIGENOTERAPIA Y ASEGURAMIENTO DE LA VÍA AÉREA, CON DESTINO AL SERVICIO DE TERAPIA RESPIRATORIA DEL HOSPITAL CENTRAL DE LA POLICÍA NACIONAL",Presentación de oferta,2025-04-02T00:00:00.000,2025-04-02T00:00:00.000,,,,,2025-04-02T00:00:00.000,142350000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,4,Mes(es),2025-04-09T00:00:00.000,2025-04-09T00:00:00.000,2025-04-09T00:00:00.000,Bogotá,GRUPO DE CONTRATOS HOSPITAL CENTRAL POLICIA NACIONAL,0,0,24,0,12,0,0,12,10,Seleccionado,70,Si,CO1.AWD.2226139,701968125,No Definido,No Definido,2025-05-02T00:00:00.000,5000000,ERIKA VIVIANA ROJAS ROA,MEDTRONIC COLOMBIA S.A.,No Definido,V1.42272300,Cerrado,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7936446,702547704,Adjudicado
MUNICIPIO DE SINCELEJO,800104062,Sucre,Sincelejo,Territorial,Centralizada,CO1.REQ.1531846,CPS 1235-2020,706481892,CO1.BDOS.1487425,APOYO A LA GESTIÓN EN LAS ACTIVIDADES DE LA OFICINA JURÍDICA DEL MUNICIPIO DE SINCELEJO,APOYO A LA GESTIÓN EN LAS ACTIVIDADES DE LA OFICINA JURÍDICA DEL MUNICIPIO DE SINCELEJO.,Presentación de oferta,2020-10-05T00:00:00.000,2020-10-05T00:00:00.000,,,,,2020-10-05T00:00:00.000,5733333,Contratación directa,Servicios profesionales y apoyo a la gestión,86,día(s),,,,No Aplica,Oficina Jurídica,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1485582,706481892,Presentación de oferta
INSTITUCION EDUCATIVA RURAL SANTIAGO ANGEL SANTAMARIA,811026727,Antioquia,Támesis,Territorial,Centralizada,CO1.REQ.9457810,2025021- 811026727,717853162,CO1.BDOS.9289248,CONTRATO SUMINISTRO DE TELEVISOR; DIADEMAS E IMPLEMENTOS DEPORTIVOS PARA FORTALECER EL PROYECTO JORNADA EXTENDIDA,"Contratar el suministro de un televisor, diademas e implementos deportivos que
apoyen el desarrollo de actividades académicas, recreativas y formativas
vinculadas al Proyecto Jornada Extendida, garantizando condiciones adecuadas
para el fortalecimiento de los procesos institucionales.",Fase de ofertas,2025-12-19T00:00:00.000,2025-12-19T00:00:00.000,,,,,2025-12-19T00:00:00.000,5530000,Contratación régimen especial,Decreto 092 de 2017,4,día(s),,,,Támesis,MARIO DE JESUS MARTINEZ,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.45111810,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9314707,717853162,Fase de ofertas
SENA REGIONAL GUAJIRA Grupo Mixto de Apoyo Administrativo,899999034,La Guajira,Riohacha,Nacional,Descentralizada,CO1.REQ.5079190,GJR-9524-0067-2023,704156207,CO1.BDOS.4968595,GJR-9524-0067-2023,Prestar los servicios personales de carácter temporal como conductor para brindar apoyo a la gestión con la atención de los desplazamientos programados para la buseta asignada al parque automotor del Centro Agroempresarial y Acuícola.,Presentación de oferta,2023-09-20T00:00:00.000,2023-09-20T00:00:00.000,,,,,2023-09-20T00:00:00.000,5603200,Contratación directa,Servicios profesionales y apoyo a la gestión,96,día(s),,,,No Aplica,449524 - Centro Agroempresarial y Acuícola,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4978782,704156207,Presentación de oferta
HOSPITAL CENTRAL DE LA POLICIA,830067597,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.6399799,PN HOCEN SA 009 2024 (Presentación de oferta),702547704,CO1.BDOS.6097936,SUMINISTRO DE INSUMOS DE USO COMUN HOSPITALARIO CON DESTINO A LOS USUARIOS DEL HOSPITAL CENTRAL POLICÍA NACIONAL (Presentación de oferta),SUMINISTRO DE INSUMOS DE USO COMUN HOSPITALARIO CON DESTINO A LOS USUARIOS DEL HOSPITAL CENTRAL POLICÍA NACIONAL,Presentación de oferta,2024-06-19T00:00:00.000,2024-06-19T00:00:00.000,,,,,2024-06-19T00:00:00.000,1096112873,Selección abreviada subasta inversa,Suministro de bienes y servicios de características técnicas uniformes y común utilización,180,día(s),2024-06-25T00:00:00.000,2024-07-25T00:00:00.000,2024-07-26T00:00:00.000,Bogotá,GRUPO DE CONTRATOS HOSPITAL CENTRAL POLICIA NACIONAL,0,0,107,0,26,4,0,22,86,Seleccionado,70,Si,CO1.AWD.1979893,700327026,No Definido,No Definido,2024-09-04T00:00:00.000,11520000,BLANCA ROCIO AGUDELO CRUZ,POLYMEDICAL DE COLOMBIA S.A.S.,900015175,V1.47131500,Cerrado,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6288052,702547704,Adjudicado
Colegio Instituto Técnico Industrial Piloto,800029838,Distrito Capital de Bogotá,Bogotá,Territorial,Centralizada,CO1.REQ.9824729,RE-CITIP-1-2026,704192087,CO1.BDOS.9657201,Otorgar los espacios destinados al funcionamiento de la tienda escolar Colegio Instituto Técnico Industrial Piloto I.E.D para el calendario escolar 2026.,Otorgar los espacios destinados al funcionamiento de la tienda escolar Colegio Instituto Técnico Industrial Piloto I.E.D para el calendario escolar 2026.,Presentación de oferta,2026-01-21T00:00:00.000,2026-01-21T00:00:00.000,,,,,2026-01-21T00:00:00.000,17711662,Contratación régimen especial,Regla aplicable,9,Mes(es),,,,Bogotá,EQUIPO PAA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.90101501,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9670999,704192087,Presentación de oferta
"Ministerio de las Culturas, las Artes y los Saberes",830034348,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1850090,MC CPS 407 2021,700637010,CO1.BDOS.1799580,DERLY JENITH BARRERA ACEVEDO,"Prestar sus servicios profesionales para administrar SECOP y brindar apoyo en las demás plataformas que maneja el Ministerio, así como en los temas relacionados con la gestión contractual del Ministerio",Fase de ofertas,2021-02-24T00:00:00.000,2021-02-24T00:00:00.000,,,,,2021-02-24T00:00:00.000,26000000,Contratación directa,Servicios profesionales y apoyo a la gestión,120,día(s),,,,Bogotá,GRUPO DE CONTRATOS Y CONVENIOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1795430,700637010,Fase de ofertas
INSTITUTO DEPARTAMENTAL DE DEPORTES Y RECREACION DEL CAUCA,817004722,Cauca,Popayán,Territorial,Centralizada,CO1.REQ.3498641,CD-439-2022,709070197,CO1.BDOS.3408167,EL CONTRATISTA SE OBLIGA PARA CON INDEPORTES CAUCA A PRESTAR SUS SERVICIOS DE APOYO A LA GESTIÓN COMO MONITORA CONVENCIONAL DE BALONCESTO EN EL MUNICIPIO DE PADILLA DE ACUERDO AL CONTRATO INTERADMINIS,EL CONTRATISTA SE OBLIGA PARA CON INDEPORTES CAUCA A PRESTAR SUS SERVICIOS DE APOYO A LA GESTIÓN COMO MONITORA CONVENCIONAL DE BALONCESTO EN EL MUNICIPIO DE PADILLA DE ACUERDO AL CONTRATO INTERADMINISTRATIVO 2573 DE 2022 SEGÚN PROYECTO AMPLIACION DE LA COBERTURA DEL DEPORTE FORMATIVO Y COMPETITIVO PARA AVANZAR EN EL CIERRE DE BRECHAS SOCIALES DEL DEPARTAMENTO DEL CAUCA CON NO BPIN 2021003190130,Presentación de oferta,2022-10-25T00:00:00.000,2022-10-25T00:00:00.000,,,,,2022-10-25T00:00:00.000,3600000,Contratación directa,Servicios profesionales y apoyo a la gestión,73,día(s),,,,No Aplica,INSTITUTO DEPARTAMENTAL DE DEPORTES DEL CAUCA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3443813,709070197,Presentación de oferta
COLEGIO CIUDAD DE BOGOTA INSTITUCION EDUCATIVA DISTRITAL,830110396,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.9283007,CRE-CB-26-2025,704192400,CO1.BDOS.9117406,SERVICIO DE MANTENIMIENTO DE SONIDO; VIDEO BEAM Y LÍNEAS TELEFÓNICAS,"SERVICIO DE MANTENIMIENTO DE SONIDO, VIDEO BEAM Y LÍNEAS TELEFÓNICAS",Presentación de oferta,2025-11-18T00:00:00.000,2025-11-18T00:00:00.000,,,,,2025-11-18T00:00:00.000,27766667,Contratación régimen especial,Regla aplicable,4,día(s),,,,Bogotá,COLEGIO CIUDAD DE BOGOTA IED,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.72151603,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9143412,704192400,Presentación de oferta
SUPERINTENDENCIA DE LA ECONOMIA SOLIDARIA,830053043,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.4835815,CD 513-2023,700519259,CO1.BDOS.4728976,PRESTACIÓN DE SERVICIOS DE APOYO PARA EL RELACIONAMIENTO CON LOS GRUPOS DE  INTERÉS DE LA SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,"PRESTACIÓN DE SERVICIOS DE APOYO PARA EL RELACIONAMIENTO CON LOS GRUPOS DE 
INTERÉS DE LA SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA",Presentación de oferta,2023-07-14T00:00:00.000,2023-07-14T00:00:00.000,,,,,2023-07-14T00:00:00.000,13500000,Contratación directa,Servicios profesionales y apoyo a la gestión,150,día(s),,,,No Aplica,UNIDAD DE CONTRATACION UNICA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4736933,700519259,Presentación de oferta
MINISTERIO DE MINAS Y ENERGIA,899999022,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.4906706,CD-1606-1607-1608-1609-2023,700077019,CO1.BDOS.4798950,Apoyar el proceso de validación de las cuentas de subsidios y contribuciones de los Prestadores en el SIN e identificar los lugares donde se registre crecimiento de subsidios asociados a un incremento,Apoyar el proceso de validación de las cuentas de subsidios y contribuciones de los Prestadores en el SIN e identificar los lugares donde se registre crecimiento de subsidios asociados a un incremento en la demanda.,Presentación de oferta,2023-08-03T00:00:00.000,2023-08-03T00:00:00.000,,,,,2023-08-03T00:00:00.000,98400000,Contratación directa,Servicios profesionales y apoyo a la gestión,146,día(s),,,,Bogotá,Gestión contractual,0,0,0,0,0,0,0,0,4,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81101701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4808085,700077019,Presentación de oferta
DEPARTAMENTO DE CUNDINAMARCA-SECRETARIA DE LA MUJER Y EQUIDAD DE GENERO+,899999114,Cundinamarca,No Definido,Nacional,Centralizada,CO1.REQ.9970672,SMUEG-CD-PSA-158-2026,702312794,CO1.BDOS.9802285,RURAL,"PRESTACION DE SERVICIOS DE APOYO A LA GESTION ADMINISTRATIVA Y DOCUMENTAL EN LAS ACTUACIONES QUE DESARROLLE LA GERENCIA DE LA MUJER RURAL Y AUTONOMÍA ECONÓMICA DE LA SECRETARIA DE LA MUJER, EQUIDAD Y GENERO DE CUNDINAMARCA.",Presentación de oferta,2026-01-27T00:00:00.000,2026-01-27T00:00:00.000,,,,,2026-01-27T00:00:00.000,36166000,Contratación directa,Servicios profesionales y apoyo a la gestión,10,Mes(es),,,,No Aplica,CONTRATACION MUJER 2025,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9821284,702312794,Presentación de oferta
